 Format                 IAGA-2002                                    |
 Source of Data         Borok Geophysical Observatory(Russia)/IPGP   |
 Station Name           Borok                                        |
 IAGA Code              BOX                                          |
 Geodetic Latitude      58.070                                       |
 Geodetic Longitude     38.230                                       |
 Elevation              115.0                                        |
 Reported               XYZF                                         |
 Sensor Orientation     HDZF                                         |
 Digital Sampling       0.2 second                                   |
 Data Interval Type     Filtered 1-minute (00:15 - 1:45)             |
 Data Type              variation                                    |
 # Vector 1-minute values are computed from 1-second values using    |
 # the INTERMAGNET gaussian filter centered on the minute.           |
 # Scalar 1-minute values are computed from 5-second values using    |
 # the INTERMAGNET gaussian filter centered on the minute.           |
 # This data file was created using INTERMAGNET data                 |
 # from the Paris GIN. These data were acquired                      |
 # from an INTERMAGNET reported data file.                           |
 # Final data will be available on the INTERMAGNET DVD               |
 # Go to www.intermagnet.org for details on obtaining this product.  |
 # CONDITIONS OF USE: The conditions of use for data provided        |
 # through INTERMAGNET and acknowledgement templates can be found    |
 # at www.intermagnet.org                                            |
DATE       TIME         DOY     BOXX      BOXY      BOXZ      BOXF   |
2022-01-15 11:21:00.000 015     15066.28   3452.44  50768.72  53070.09
2022-01-15 11:22:00.000 015     15066.84   3453.07  50768.61  53070.12
2022-01-15 11:23:00.000 015     15067.59   3453.18  50768.51  53070.25
2022-01-15 11:24:00.000 015     15069.44   3452.98  50768.44  53070.71
2022-01-15 11:25:00.000 015     15070.81   3453.19  50768.39  53071.09
2022-01-15 11:26:00.000 015     15071.54   3453.66  50768.49  53071.41
2022-01-15 11:27:00.000 015     15072.28   3453.20  50768.69  53071.76
2022-01-15 11:28:00.000 015     15072.34   3452.68  50768.95  53072.02
2022-01-15 11:29:00.000 015     15070.34   3452.78  50769.31  53071.76
2022-01-15 11:30:00.000 015     15068.45   3453.31  50769.50  53071.45
2022-01-15 11:31:00.000 015     15069.64   3452.70  50769.64  53071.85
2022-01-15 11:32:00.000 015     15070.81   3452.18  50769.81  53072.36
2022-01-15 11:33:00.000 015     15069.94   3452.13  50770.01  53072.35
2022-01-15 11:34:00.000 015     15068.68   3452.58  50770.24  53072.22
2022-01-15 11:35:00.000 015     15069.39   3451.86  50770.45  53072.53
2022-01-15 11:36:00.000 015     15070.77   3450.53  50770.73  53073.09
2022-01-15 11:37:00.000 015     15070.01   3449.98  50771.03  53073.15
2022-01-15 11:38:00.000 015     15068.42   3450.07  50771.22  53072.91
2022-01-15 11:39:00.000 015     15068.98   3449.73  50771.37  53073.14
2022-01-15 11:40:00.000 015     15070.17   3449.74  50771.47  53073.60
2022-01-15 11:41:00.000 015     15070.84   3449.36  50771.66  53073.92
2022-01-15 11:42:00.000 015     15070.93   3448.94  50771.85  53074.13
2022-01-15 11:43:00.000 015     15071.83   3448.76  50772.00  53074.58
2022-01-15 11:44:00.000 015     15071.66   3448.32  50772.24  53074.76
2022-01-15 11:45:00.000 015     15071.52   3447.61  50772.55  53074.93
2022-01-15 11:46:00.000 015     15071.42   3447.50  50772.82  53075.11
2022-01-15 11:47:00.000 015     15070.50   3447.52  50773.00  53075.01
2022-01-15 11:48:00.000 015     15070.46   3447.59  50773.01  53075.08
2022-01-15 11:49:00.000 015     15070.45   3447.48  50773.12  53075.13
2022-01-15 11:50:00.000 015     15069.75   3447.67  50773.22  53075.01
2022-01-15 11:51:00.000 015     15067.95   3448.32  50773.20  53074.54
2022-01-15 11:52:00.000 015     15066.46   3449.44  50773.05  53074.07
2022-01-15 11:53:00.000 015     15065.76   3450.31  50772.90  53073.77
2022-01-15 11:54:00.000 015     15065.96   3450.94  50772.74  53073.64
2022-01-15 11:55:00.000 015     15066.81   3450.94  50772.58  53073.71
2022-01-15 11:56:00.000 015     15066.80   3451.17  50772.48  53073.68
2022-01-15 11:57:00.000 015     15067.25   3451.65  50772.40  53073.81
2022-01-15 11:58:00.000 015     15068.13   3452.23  50772.41  53074.10
2022-01-15 11:59:00.000 015     15068.35   3452.70  50772.34  53074.14
2022-01-15 12:00:00.000 015     15068.15   3453.99  50772.16  53074.04
2022-01-15 12:01:00.000 015     15068.88   3454.57  50772.06  53074.16
2022-01-15 12:02:00.000 015     15070.55   3454.11  50772.00  53074.53
2022-01-15 12:03:00.000 015     15072.28   3453.63  50772.03  53074.95
2022-01-15 12:04:00.000 015     15073.03   3453.27  50771.98  53075.21
2022-01-15 12:05:00.000 015     15073.14   3453.14  50772.07  53075.33
2022-01-15 12:06:00.000 015     15072.75   3453.58  50772.11  53075.26
2022-01-15 12:07:00.000 015     15071.52   3454.95  50772.05  53075.01
2022-01-15 12:08:00.000 015     15071.03   3456.65  50771.95  53074.84
2022-01-15 12:09:00.000 015     15069.73   3457.90  50771.71  53074.31
2022-01-15 12:10:00.000 015     15069.76   3458.99  50771.43  53074.15
2022-01-15 12:11:00.000 015     15069.84   3459.25  50771.16  53073.96
2022-01-15 12:12:00.000 015     15070.51   3459.26  50771.09  53074.00
2022-01-15 12:13:00.000 015     15070.52   3460.04  50770.95  53073.97
2022-01-15 12:14:00.000 015     15071.58   3460.65  50770.86  53074.26
2022-01-15 12:15:00.000 015     15071.46   3460.96  50770.75  53074.08
2022-01-15 12:16:00.000 015     15072.02   3462.23  50770.68  53074.27
2022-01-15 12:17:00.000 015     15072.52   3463.00  50770.58  53074.39
2022-01-15 12:18:00.000 015     15073.26   3464.11  50770.51  53074.62
2022-01-15 12:19:00.000 015     15074.29   3464.17  50770.44  53074.87
2022-01-15 12:20:00.000 015     15074.79   3463.81  50770.53  53075.04
2022-01-15 12:21:00.000 015     15073.34   3463.37  50770.61  53074.62
2022-01-15 12:22:00.000 015     15073.87   3463.58  50770.50  53074.77
2022-01-15 12:23:00.000 015     15075.36   3463.97  50770.45  53075.10
2022-01-15 12:24:00.000 015     15077.42   3464.77  50770.36  53075.65
2022-01-15 12:25:00.000 015     15078.40   3466.59  50770.32  53076.09
2022-01-15 12:26:00.000 015     15078.60   3467.12  50770.32  53076.18
2022-01-15 12:27:00.000 015     15077.61   3467.03  50770.38  53076.00
2022-01-15 12:28:00.000 015     15075.80   3466.99  50770.49  53075.53
2022-01-15 12:29:00.000 015     15074.91   3466.46  50770.49  53075.19
2022-01-15 12:30:00.000 015     15073.65   3466.67  50770.46  53074.79
2022-01-15 12:31:00.000 015     15073.77   3466.41  50770.38  53074.79
2022-01-15 12:32:00.000 015     15074.29   3466.40  50770.47  53074.96
2022-01-15 12:33:00.000 015     15074.98   3466.18  50770.49  53075.21
2022-01-15 12:34:00.000 015     15075.35   3465.43  50770.68  53075.38
2022-01-15 12:35:00.000 015     15075.60   3465.52  50770.85  53075.63
2022-01-15 12:36:00.000 015     15074.91   3465.51  50770.95  53075.58
2022-01-15 12:37:00.000 015     15075.40   3464.88  50771.15  53075.80
2022-01-15 12:38:00.000 015     15074.89   3464.23  50771.34  53075.79
2022-01-15 12:39:00.000 015     15074.75   3463.82  50771.50  53075.91
2022-01-15 12:40:00.000 015     15073.62   3463.35  50771.66  53075.72
2022-01-15 12:41:00.000 015     15071.70   3462.85  50771.76  53075.29
2022-01-15 12:42:00.000 015     15070.94   3462.15  50771.86  53075.08
2022-01-15 12:43:00.000 015     15070.42   3462.04  50771.94  53075.00
2022-01-15 12:44:00.000 015     15069.38   3461.92  50772.05  53074.79
2022-01-15 12:45:00.000 015     15068.12   3462.01  50772.12  53074.47
2022-01-15 12:46:00.000 015     15068.10   3461.09  50772.17  53074.42
2022-01-15 12:47:00.000 015     15068.04   3460.42  50772.23  53074.44
2022-01-15 12:48:00.000 015     15067.58   3460.21  50772.26  53074.33
2022-01-15 12:49:00.000 015     15067.84   3460.09  50772.29  53074.44
2022-01-15 12:50:00.000 015     15067.02   3460.35  50772.37  53074.27
2022-01-15 12:51:00.000 015     15066.85   3459.67  50772.41  53074.16
2022-01-15 12:52:00.000 015     15067.14   3459.18  50772.34  53074.19
2022-01-15 12:53:00.000 015     15067.63   3459.47  50772.26  53074.32
2022-01-15 12:54:00.000 015     15068.75   3459.92  50772.06  53074.58
2022-01-15 12:55:00.000 015     15070.07   3460.28  50771.99  53074.93
2022-01-15 12:56:00.000 015     15071.38   3460.79  50772.01  53075.29
2022-01-15 12:57:00.000 015     15072.76   3460.31  50772.03  53075.65
2022-01-15 12:58:00.000 015     15073.75   3460.28  50772.10  53076.00
2022-01-15 12:59:00.000 015     15072.87   3460.34  50772.15  53075.84
2022-01-15 13:00:00.000 015     15071.91   3460.34  50772.19  53075.58
2022-01-15 13:01:00.000 015     15071.10   3460.07  50772.16  53075.30
2022-01-15 13:02:00.000 015     15070.25   3459.55  50772.06  53074.96
2022-01-15 13:03:00.000 015     15069.91   3458.77  50772.03  53074.72
2022-01-15 13:04:00.000 015     15070.94   3458.53  50771.98  53074.95
2022-01-15 13:05:00.000 015     15071.67   3459.33  50771.97  53075.20
2022-01-15 13:06:00.000 015     15071.31   3459.72  50772.00  53075.09
2022-01-15 13:07:00.000 015     15071.34   3459.38  50771.92  53075.07
2022-01-15 13:08:00.000 015     15073.07   3458.70  50771.90  53075.46
2022-01-15 13:09:00.000 015     15073.33   3458.98  50771.94  53075.52
2022-01-15 13:10:00.000 015     15072.67   3460.24  50771.79  53075.32
2022-01-15 13:11:00.000 015     15073.12   3461.36  50771.61  53075.38
2022-01-15 13:12:00.000 015     15074.04   3461.85  50771.45  53075.54
2022-01-15 13:13:00.000 015     15074.18   3462.07  50771.35  53075.54
2022-01-15 13:14:00.000 015     15073.60   3461.79  50771.28  53075.30
2022-01-15 13:15:00.000 015     15071.75   3462.15  50771.26  53074.77
2022-01-15 13:16:00.000 015     15071.66   3462.28  50771.19  53074.65
2022-01-15 13:17:00.000 015     15070.93   3462.50  50771.03  53074.35
2022-01-15 13:18:00.000 015     15069.46   3462.63  50771.01  53073.86
2022-01-15 13:19:00.000 015     15070.17   3462.50  50770.90  53073.94
2022-01-15 13:20:00.000 015     15070.74   3462.31  50770.92  53074.15
2022-01-15 13:21:00.000 015     15070.50   3462.37  50771.05  53074.17
2022-01-15 13:22:00.000 015     15070.53   3462.57  50771.12  53074.28
2022-01-15 13:23:00.000 015     15070.87   3462.78  50771.25  53074.51
2022-01-15 13:24:00.000 015     15071.24   3462.52  50771.40  53074.73
2022-01-15 13:25:00.000 015     15072.01   3461.71  50771.60  53075.01
2022-01-15 13:26:00.000 015     15072.19   3462.30  50771.68  53075.24
2022-01-15 13:27:00.000 015     15072.98   3463.50  50771.77  53075.57
2022-01-15 13:28:00.000 015     15074.48   3464.11  50771.89  53076.17
2022-01-15 13:29:00.000 015     15074.44   3464.42  50772.14  53076.42
2022-01-15 13:30:00.000 015     15075.26   3463.89  50772.45  53076.91
2022-01-15 13:31:00.000 015     15074.29   3462.67  50772.77  53076.94
2022-01-15 13:32:00.000 015     15073.85   3461.72  50773.18  53077.17
2022-01-15 13:33:00.000 015     15072.03   3461.49  50773.59  53076.99
2022-01-15 13:34:00.000 015     15070.18   3460.82  50773.91  53076.72
2022-01-15 13:35:00.000 015     15069.18   3460.20  50774.11  53076.65
2022-01-15 13:36:00.000 015     15065.99   3461.20  50774.31  53075.99
2022-01-15 13:37:00.000 015     15063.90   3461.82  50774.30  53075.41
2022-01-15 13:38:00.000 015     15062.40   3461.79  50774.32  53074.96
2022-01-15 13:39:00.000 015     15062.10   3460.76  50774.33  53074.79
2022-01-15 13:40:00.000 015     15062.58   3460.68  50774.44  53075.05
2022-01-15 13:41:00.000 015     15062.19   3461.87  50774.66  53075.17
2022-01-15 13:42:00.000 015     15060.72   3462.33  50774.70  53074.86
2022-01-15 13:43:00.000 015     15061.68   3461.05  50775.02  53075.27
2022-01-15 13:44:00.000 015     15059.94   3457.18  50775.34  53074.89
2022-01-15 13:45:00.000 015     15057.47   3454.88  50775.69  53074.34
2022-01-15 13:46:00.000 015     15056.70   3454.68  50775.80  53074.27
2022-01-15 13:47:00.000 015     15055.48   3455.04  50775.79  53073.91
2022-01-15 13:48:00.000 015     15057.14   3455.31  50775.74  53074.30
2022-01-15 13:49:00.000 015     15057.99   3455.52  50775.62  53074.46
2022-01-15 13:50:00.000 015     15059.18   3457.09  50775.54  53074.81
2022-01-15 13:51:00.000 015     15060.02   3458.42  50775.46  53075.07
2022-01-15 13:52:00.000 015     15061.11   3457.68  50775.50  53075.38
2022-01-15 13:53:00.000 015     15061.69   3456.03  50775.75  53075.59
2022-01-15 13:54:00.000 015     15060.51   3453.78  50775.97  53075.35
2022-01-15 13:55:00.000 015     15057.86   3453.35  50776.03  53074.72
2022-01-15 13:56:00.000 015     15057.13   3455.87  50775.99  53074.53
2022-01-15 13:57:00.000 015     15061.20   3456.83  50775.82  53075.62
2022-01-15 13:58:00.000 015     15062.63   3457.27  50775.73  53075.99
2022-01-15 13:59:00.000 015     15063.05   3458.23  50775.73  53076.11
2022-01-15 14:00:00.000 015     15065.83   3460.40  50775.68  53076.98
2022-01-15 14:01:00.000 015     15068.83   3462.40  50775.66  53078.07
2022-01-15 14:02:00.000 015     15068.65   3459.96  50775.91  53078.09
2022-01-15 14:03:00.000 015     15066.89   3457.62  50776.38  53077.80
2022-01-15 14:04:00.000 015     15063.72   3454.90  50776.79  53077.14
2022-01-15 14:05:00.000 015     15059.83   3452.54  50777.11  53076.23
2022-01-15 14:06:00.000 015     15056.21   3450.78  50777.31  53075.29
2022-01-15 14:07:00.000 015     15053.78   3450.27  50777.39  53074.65
2022-01-15 14:08:00.000 015     15050.39   3451.05  50777.47  53073.73
2022-01-15 14:09:00.000 015     15048.61   3451.31  50777.36  53073.11
2022-01-15 14:10:00.000 015     15048.26   3452.06  50777.18  53072.94
2022-01-15 14:11:00.000 015     15048.64   3453.27  50776.96  53072.94
2022-01-15 14:12:00.000 015     15049.47   3455.35  50776.67  53073.04
2022-01-15 14:13:00.000 015     15051.98   3458.13  50776.30  53073.61
2022-01-15 14:14:00.000 015     15054.90   3460.83  50776.05  53074.28
2022-01-15 14:15:00.000 015     15055.71   3463.30  50775.85  53074.50
2022-01-15 14:16:00.000 015     15055.09   3463.87  50775.64  53074.20
2022-01-15 14:17:00.000 015     15055.01   3463.68  50775.60  53074.14
2022-01-15 14:18:00.000 015     15054.85   3463.61  50775.70  53074.11
2022-01-15 14:19:00.000 015     15055.34   3464.48  50775.64  53074.35
2022-01-15 14:20:00.000 015     15057.10   3464.60  50775.65  53074.85
2022-01-15 14:21:00.000 015     15059.25   3463.99  50775.75  53075.44
2022-01-15 14:22:00.000 015     15060.68   3464.04  50775.74  53075.88
2022-01-15 14:23:00.000 015     15062.33   3464.94  50775.66  53076.35
2022-01-15 14:24:00.000 015     15062.86   3465.81  50775.50  53076.46
2022-01-15 14:25:00.000 015     15062.46   3466.29  50775.37  53076.23
2022-01-15 14:26:00.000 015     15062.27   3466.87  50775.24  53076.04
2022-01-15 14:27:00.000 015     15062.81   3467.85  50774.97  53076.05
2022-01-15 14:28:00.000 015     15064.28   3467.29  50774.81  53076.24
2022-01-15 14:29:00.000 015     15062.33   3467.40  50774.65  53075.56
2022-01-15 14:30:00.000 015     15062.18   3467.08  50774.51  53075.31
2022-01-15 14:31:00.000 015     15063.87   3467.18  50774.41  53075.66
2022-01-15 14:32:00.000 015     15065.72   3467.40  50774.28  53076.11
2022-01-15 14:33:00.000 015     15066.97   3466.84  50774.22  53076.33
2022-01-15 14:34:00.000 015     15068.61   3467.14  50774.30  53076.91
2022-01-15 14:35:00.000 015     15067.39   3465.26  50774.37  53076.53
2022-01-15 14:36:00.000 015     15066.78   3463.65  50774.40  53076.26
2022-01-15 14:37:00.000 015     15067.11   3464.53  50774.32  53076.36
2022-01-15 14:38:00.000 015     15066.59   3465.17  50774.04  53076.08
2022-01-15 14:39:00.000 015     15067.10   3464.93  50773.97  53076.08
2022-01-15 14:40:00.000 015     15066.43   3466.13  50773.77  53075.81
2022-01-15 14:41:00.000 015     15065.93   3466.97  50773.66  53075.55
2022-01-15 14:42:00.000 015     15062.62   3467.95  50773.51  53074.62
2022-01-15 14:43:00.000 015     15058.13   3465.74  50773.56  53073.20
2022-01-15 14:44:00.000 015     15056.58   3461.54  50773.77  53072.72
2022-01-15 14:45:00.000 015     15054.28   3458.65  50774.11  53072.17
2022-01-15 14:46:00.000 015     15053.61   3458.52  50774.39  53072.20
2022-01-15 14:47:00.000 015     15053.81   3459.19  50774.45  53072.34
2022-01-15 14:48:00.000 015     15055.25   3459.26  50774.38  53072.69
2022-01-15 14:49:00.000 015     15057.68   3459.51  50774.37  53073.36
2022-01-15 14:50:00.000 015     15060.42   3459.78  50774.31  53074.15
2022-01-15 14:51:00.000 015     15062.70   3460.18  50774.35  53074.88
2022-01-15 14:52:00.000 015     15064.46   3460.00  50774.51  53075.47
2022-01-15 14:53:00.000 015     15066.39   3460.30  50774.67  53076.14
2022-01-15 14:54:00.000 015     15066.36   3460.63  50774.72  53076.30
2022-01-15 14:55:00.000 015     15066.43   3459.55  50774.91  53076.39
2022-01-15 14:56:00.000 015     15067.41   3458.56  50775.23  53076.84
2022-01-15 14:57:00.000 015     15067.53   3457.51  50775.55  53077.14
2022-01-15 14:58:00.000 015     15068.23   3455.68  50775.89  53077.52
2022-01-15 14:59:00.000 015     15069.05   3454.96  50776.27  53078.10
2022-01-15 15:00:00.000 015     15070.03   3453.47  50776.68  53078.66
2022-01-15 15:01:00.000 015     15070.79   3452.02  50777.15  53079.25
2022-01-15 15:02:00.000 015     15070.03   3450.20  50777.70  53079.37
2022-01-15 15:03:00.000 015     15069.06   3449.30  50778.07  53079.46
2022-01-15 15:04:00.000 015     15068.18   3449.23  50778.38  53079.54
2022-01-15 15:05:00.000 015     15066.32   3449.02  50778.73  53079.32
2022-01-15 15:06:00.000 015     15063.89   3449.52  50778.96  53078.93
2022-01-15 15:07:00.000 015     15062.60   3450.30  50779.21  53078.83
2022-01-15 15:08:00.000 015     15062.57   3450.73  50779.48  53079.12
2022-01-15 15:09:00.000 015     15063.16   3450.75  50779.83  53079.58
2022-01-15 15:10:00.000 015     15064.89   3450.32  50780.21  53080.41
2022-01-15 15:11:00.000 015     15066.84   3449.05  50780.71  53081.35
2022-01-15 15:12:00.000 015     15065.73   3447.49  50781.24  53081.43
2022-01-15 15:13:00.000 015     15064.61   3446.37  50781.65  53081.52
2022-01-15 15:14:00.000 015     15062.86   3445.43  50781.97  53081.30
2022-01-15 15:15:00.000 015     15062.65   3444.35  50782.31  53081.40
2022-01-15 15:16:00.000 015     15064.48   3442.38  50782.62  53082.04
2022-01-15 15:17:00.000 015     15065.74   3439.29  50782.94  53082.56
2022-01-15 15:18:00.000 015     15065.75   3438.25  50783.24  53082.84
2022-01-15 15:19:00.000 015     15065.22   3436.49  50783.40  53082.75
2022-01-15 15:20:00.000 015     15065.48   3434.42  50783.55  53082.78
2022-01-15 15:21:00.000 015     15063.91   3432.27  50783.70  53082.33
2022-01-15 15:22:00.000 015     15062.14   3430.96  50783.88  53081.97
2022-01-15 15:23:00.000 015     15060.49   3430.93  50784.08  53081.66
2022-01-15 15:24:00.000 015     15057.61   3430.01  50784.32  53080.94
2022-01-15 15:25:00.000 015     15055.97   3430.64  50784.62  53080.77
2022-01-15 15:26:00.000 015     15054.31   3430.64  50784.92  53080.61
2022-01-15 15:27:00.000 015     15053.46   3431.26  50785.29  53080.78
2022-01-15 15:28:00.000 015     15054.33   3433.51  50785.64  53081.54
2022-01-15 15:29:00.000 015     15053.67   3434.27  50785.79  53081.62
2022-01-15 15:30:00.000 015     15053.25   3434.50  50786.00  53081.70
2022-01-15 15:31:00.000 015     15053.35   3435.25  50786.27  53082.02
2022-01-15 15:32:00.000 015     15053.77   3435.48  50786.59  53082.43
2022-01-15 15:33:00.000 015     15053.97   3435.04  50786.96  53082.76
2022-01-15 15:34:00.000 015     15054.52   3434.66  50787.24  53083.17
2022-01-15 15:35:00.000 015     15054.20   3434.99  50787.40  53083.30
2022-01-15 15:36:00.000 015     15052.33   3436.21  50787.45  53082.91
2022-01-15 15:37:00.000 015     15051.66   3436.66  50787.34  53082.64
2022-01-15 15:38:00.000 015     15051.16   3437.08  50787.19  53082.42
2022-01-15 15:39:00.000 015     15051.15   3435.92  50787.24  53082.34
2022-01-15 15:40:00.000 015     15050.52   3436.82  50787.32  53082.34
2022-01-15 15:41:00.000 015     15050.26   3436.93  50787.52  53082.43
2022-01-15 15:42:00.000 015     15047.99   3438.53  50787.68  53082.01
2022-01-15 15:43:00.000 015     15046.22   3442.28  50787.68  53081.76
2022-01-15 15:44:00.000 015     15045.77   3444.33  50787.47  53081.62
2022-01-15 15:45:00.000 015     15045.22   3447.81  50787.32  53081.49
2022-01-15 15:46:00.000 015     15044.79   3449.52  50787.06  53081.29
2022-01-15 15:47:00.000 015     15044.57   3451.65  50786.91  53081.25
2022-01-15 15:48:00.000 015     15044.00   3453.35  50786.83  53081.09
2022-01-15 15:49:00.000 015     15045.32   3456.45  50786.64  53081.45
2022-01-15 15:50:00.000 015     15047.33   3457.38  50786.47  53081.91
2022-01-15 15:51:00.000 015     15049.81   3458.21  50786.37  53082.62
2022-01-15 15:52:00.000 015     15052.88   3458.69  50786.50  53083.57
2022-01-15 15:53:00.000 015     15056.35   3458.59  50786.68  53084.67
2022-01-15 15:54:00.000 015     15058.47   3457.13  50786.78  53085.39
2022-01-15 15:55:00.000 015     15059.43   3458.00  50786.97  53085.88
2022-01-15 15:56:00.000 015     15060.82   3457.65  50786.99  53086.27
2022-01-15 15:57:00.000 015     15061.21   3456.96  50787.08  53086.50
2022-01-15 15:58:00.000 015     15060.89   3457.51  50787.18  53086.54
2022-01-15 15:59:00.000 015     15058.92   3457.66  50787.28  53086.05
2022-01-15 16:00:00.000 015     15055.79   3458.42  50787.25  53085.24
2022-01-15 16:01:00.000 015     15055.12   3460.24  50787.24  53085.16
2022-01-15 16:02:00.000 015     15055.91   3460.60  50787.46  53085.58
2022-01-15 16:03:00.000 015     15056.50   3461.67  50787.90  53086.15
2022-01-15 16:04:00.000 015     15058.91   3461.27  50788.56  53087.45
2022-01-15 16:05:00.000 015     15059.08   3461.71  50789.38  53088.36
2022-01-15 16:06:00.000 015     15063.55   3463.08  50790.28  53090.53
2022-01-15 16:07:00.000 015     15068.06   3460.64  50791.39  53092.79
2022-01-15 16:08:00.000 015     15072.97   3464.41  50792.82  53095.71
2022-01-15 16:09:00.000 015     15075.15   3463.09  50794.24  53097.52
2022-01-15 16:10:00.000 015     15074.78   3465.25  50795.38  53098.71
2022-01-15 16:11:00.000 015     15071.84   3465.97  50796.23  53098.82
2022-01-15 16:12:00.000 015     15068.82   3470.52  50796.90  53098.87
2022-01-15 16:13:00.000 015     15068.72   3474.20  50797.43  53099.58
2022-01-15 16:14:00.000 015     15063.87   3479.61  50798.13  53099.23
2022-01-15 16:15:00.000 015     15062.33   3486.30  50798.24  53099.34
2022-01-15 16:16:00.000 015     15062.54   3488.46  50798.33  53099.51
2022-01-15 16:17:00.000 015     15064.81   3492.08  50798.32  53100.49
2022-01-15 16:18:00.000 015     15067.06   3493.95  50798.42  53101.35
2022-01-15 16:19:00.000 015     15064.36   3494.49  50798.24  53100.57
2022-01-15 16:20:00.000 015     15062.85   3497.69  50797.85  53099.90
2022-01-15 16:21:00.000 015     15062.25   3495.38  50797.29  53098.96
2022-01-15 16:22:00.000 015     15060.90   3496.27  50796.57  53097.99
2022-01-15 16:23:00.000 015     15060.42   3496.57  50795.77  53097.09
2022-01-15 16:24:00.000 015     15061.16   3496.08  50795.01  53096.53
2022-01-15 16:25:00.000 015     15060.58   3495.24  50794.22  53095.56
2022-01-15 16:26:00.000 015     15060.18   3494.62  50793.30  53094.64
2022-01-15 16:27:00.000 015     15060.04   3494.12  50792.43  53093.68
2022-01-15 16:28:00.000 015     15059.28   3492.84  50791.46  53092.47
2022-01-15 16:29:00.000 015     15057.78   3492.41  50790.51  53091.12
2022-01-15 16:30:00.000 015     15057.32   3493.48  50789.54  53090.12
2022-01-15 16:31:00.000 015     15056.07   3495.51  50788.57  53088.97
2022-01-15 16:32:00.000 015     15056.66   3496.90  50787.64  53088.33
2022-01-15 16:33:00.000 015     15060.48   3497.45  50786.88  53088.79
2022-01-15 16:34:00.000 015     15062.57   3499.74  50786.44  53089.05
2022-01-15 16:35:00.000 015     15069.68   3501.48  50785.94  53090.79
2022-01-15 16:36:00.000 015     15073.08   3503.15  50785.53  53091.48
2022-01-15 16:37:00.000 015     15078.13   3504.88  50785.04  53092.52
2022-01-15 16:38:00.000 015     15082.70   3501.30  50784.45  53092.98
2022-01-15 16:39:00.000 015     15088.10   3497.75  50783.97  53093.83
2022-01-15 16:40:00.000 015     15090.98   3493.21  50783.60  53094.08
2022-01-15 16:41:00.000 015     15089.52   3491.07  50783.37  53093.30
2022-01-15 16:42:00.000 015     15086.12   3489.26  50782.96  53091.85
2022-01-15 16:43:00.000 015     15081.58   3488.84  50782.39  53089.96
2022-01-15 16:44:00.000 015     15079.84   3489.13  50781.65  53088.72
2022-01-15 16:45:00.000 015     15078.72   3488.40  50780.86  53087.58
2022-01-15 16:46:00.000 015     15079.91   3488.96  50780.04  53087.24
2022-01-15 16:47:00.000 015     15080.34   3489.10  50779.28  53086.73
2022-01-15 16:48:00.000 015     15080.19   3487.42  50778.81  53086.08
2022-01-15 16:49:00.000 015     15079.24   3485.96  50778.35  53085.29
2022-01-15 16:50:00.000 015     15077.53   3484.71  50777.91  53084.32
2022-01-15 16:51:00.000 015     15075.56   3483.24  50777.47  53083.22
2022-01-15 16:52:00.000 015     15074.40   3480.95  50777.09  53082.34
2022-01-15 16:53:00.000 015     15073.25   3478.20  50776.78  53081.54
2022-01-15 16:54:00.000 015     15071.96   3475.81  50776.54  53080.83
2022-01-15 16:55:00.000 015     15071.43   3473.95  50776.48  53080.44
2022-01-15 16:56:00.000 015     15072.25   3471.27  50776.47  53080.44
2022-01-15 16:57:00.000 015     15073.98   3468.12  50776.49  53080.82
2022-01-15 16:58:00.000 015     15075.03   3467.29  50776.63  53081.10
2022-01-15 16:59:00.000 015     15075.68   3463.79  50776.72  53081.17
2022-01-15 17:00:00.000 015     15075.55   3461.78  50776.81  53081.10
2022-01-15 17:01:00.000 015     15073.91   3458.61  50776.95  53080.59
2022-01-15 17:02:00.000 015     15072.03   3456.71  50777.06  53080.07
2022-01-15 17:03:00.000 015     15070.52   3455.05  50777.21  53079.66
2022-01-15 17:04:00.000 015     15068.78   3454.93  50777.22  53079.15
2022-01-15 17:05:00.000 015     15066.28   3453.78  50777.18  53078.30
2022-01-15 17:06:00.000 015     15064.40   3452.99  50777.19  53077.67
2022-01-15 17:07:00.000 015     15062.46   3453.23  50777.20  53077.16
2022-01-15 17:08:00.000 015     15060.65   3453.16  50777.25  53076.74
2022-01-15 17:09:00.000 015     15058.54   3452.69  50777.45  53076.28
2022-01-15 17:10:00.000 015     15056.08   3453.24  50777.73  53075.83
2022-01-15 17:11:00.000 015     15052.93   3455.09  50777.98  53075.26
2022-01-15 17:12:00.000 015     15050.30   3457.61  50778.22  53074.85
2022-01-15 17:13:00.000 015     15048.24   3461.31  50778.40  53074.67
2022-01-15 17:14:00.000 015     15047.88   3465.12  50778.65  53075.00
2022-01-15 17:15:00.000 015     15048.27   3469.35  50778.84  53075.55
2022-01-15 17:16:00.000 015     15050.73   3472.84  50779.05  53076.64
2022-01-15 17:17:00.000 015     15054.43   3474.72  50779.14  53077.96
2022-01-15 17:18:00.000 015     15058.34   3476.52  50779.15  53079.26
2022-01-15 17:19:00.000 015     15061.32   3476.06  50779.21  53080.13
2022-01-15 17:20:00.000 015     15064.01   3474.69  50779.27  53080.94
2022-01-15 17:21:00.000 015     15065.43   3473.11  50779.34  53081.29
2022-01-15 17:22:00.000 015     15067.17   3471.10  50779.33  53081.68
2022-01-15 17:23:00.000 015     15068.10   3469.53  50779.30  53081.81
