 Format                 IAGA-2002                                    |
 Source of Data         Instituto Geografico Nacional (Spain)        |
 Station Name           Guimar - Tenerife                            |
 IAGA Code              GUI                                          |
 Geodetic Latitude      28.317                                       |
 Geodetic Longitude     343.560                                      |
 Elevation              868                                          |
 Reported               XYZF                                         |
 Sensor Orientation     HDZF                                         |
 Digital Sampling       0.0078125 seconds                            |
 Data Interval Type     Filtered 1-minute (00:15-01:45)              |
 Data Type              variation                                    |
 # INTERMAGNET Gaussian filter applied for 1-second data             |
 # This data file was created using INTERMAGNET data from Paris GIN. |
 # Final data will be available on the INTERMAGNET DVD.              |
 # Go to www.intermagnet.org for details on obtaining this product.  |
 # CONDITIONS OF USE: The conditions of use for data provided        |
 # through INTERMAGNET and acknowledgement templates can be found    |
 # at www.intermagnet.org                                            |
DATE       TIME         DOY     GUIX      GUIY      GUIZ      GUIF   |
2022-01-15 10:54:00.000 015     27620.78  -3095.93  22520.40  35948.18
2022-01-15 10:55:00.000 015     27620.54  -3096.45  22520.44  35948.04
2022-01-15 10:56:00.000 015     27620.08  -3096.58  22520.38  35947.67
2022-01-15 10:57:00.000 015     27619.76  -3096.66  22520.24  35947.31
2022-01-15 10:58:00.000 015     27619.54  -3096.64  22520.11  35947.05
2022-01-15 10:59:00.000 015     27619.48  -3096.53  22519.87  35946.87
2022-01-15 11:00:00.000 015     27619.02  -3096.18  22519.61  35946.30
2022-01-15 11:01:00.000 015     27618.95  -3096.19  22519.53  35946.21
2022-01-15 11:02:00.000 015     27618.83  -3096.05  22519.33  35945.93
2022-01-15 11:03:00.000 015     27618.69  -3096.00  22519.18  35945.75
2022-01-15 11:04:00.000 015     27618.68  -3095.95  22519.07  35945.67
2022-01-15 11:05:00.000 015     27618.50  -3095.89  22518.95  35945.48
2022-01-15 11:06:00.000 015     27618.08  -3095.94  22518.80  35945.08
2022-01-15 11:07:00.000 015     27617.93  -3096.08  22518.66  35944.89
2022-01-15 11:08:00.000 015     27617.63  -3096.01  22518.45  35944.59
2022-01-15 11:09:00.000 015     27617.34  -3096.01  22518.32  35944.26
2022-01-15 11:10:00.000 015     27617.12  -3096.00  22518.15  35943.94
2022-01-15 11:11:00.000 015     27616.92  -3096.09  22518.09  35943.74
2022-01-15 11:12:00.000 015     27616.91  -3096.39  22518.16  35943.83
2022-01-15 11:13:00.000 015     27616.64  -3096.50  22518.04  35943.59
2022-01-15 11:14:00.000 015     27616.54  -3096.99  22518.05  35943.55
2022-01-15 11:15:00.000 015     27616.38  -3097.39  22518.08  35943.47
2022-01-15 11:16:00.000 015     27616.22  -3097.56  22517.98  35943.28
2022-01-15 11:17:00.000 015     27615.95  -3097.78  22517.91  35943.03
2022-01-15 11:18:00.000 015     27615.79  -3097.96  22517.89  35942.88
2022-01-15 11:19:00.000 015     27615.26  -3097.80  22517.66  35942.33
2022-01-15 11:20:00.000 015     27615.20  -3097.81  22517.53  35942.20
2022-01-15 11:21:00.000 015     27614.51  -3097.62  22517.26  35941.51
2022-01-15 11:22:00.000 015     27614.58  -3098.00  22517.21  35941.55
2022-01-15 11:23:00.000 015     27614.46  -3097.87  22517.14  35941.42
2022-01-15 11:24:00.000 015     27614.45  -3098.01  22517.09  35941.37
2022-01-15 11:25:00.000 015     27614.27  -3098.35  22517.04  35941.24
2022-01-15 11:26:00.000 015     27614.03  -3098.67  22517.02  35941.08
2022-01-15 11:27:00.000 015     27613.76  -3099.25  22517.11  35940.98
2022-01-15 11:28:00.000 015     27613.46  -3099.88  22517.20  35940.81
2022-01-15 11:29:00.000 015     27613.03  -3100.20  22517.19  35940.51
2022-01-15 11:30:00.000 015     27612.55  -3100.76  22517.16  35940.14
2022-01-15 11:31:00.000 015     27612.70  -3101.63  22517.37  35940.44
2022-01-15 11:32:00.000 015     27612.77  -3102.08  22517.46  35940.58
2022-01-15 11:33:00.000 015     27612.41  -3102.67  22517.59  35940.41
2022-01-15 11:34:00.000 015     27611.89  -3103.13  22517.56  35940.07
2022-01-15 11:35:00.000 015     27611.81  -3103.87  22517.67  35940.15
2022-01-15 11:36:00.000 015     27611.96  -3104.46  22517.80  35940.36
2022-01-15 11:37:00.000 015     27611.70  -3104.72  22517.78  35940.18
2022-01-15 11:38:00.000 015     27611.45  -3105.03  22517.77  35940.05
2022-01-15 11:39:00.000 015     27611.54  -3105.71  22517.86  35940.18
2022-01-15 11:40:00.000 015     27611.57  -3106.33  22517.97  35940.32
2022-01-15 11:41:00.000 015     27611.70  -3107.12  22518.14  35940.60
2022-01-15 11:42:00.000 015     27611.82  -3107.85  22518.32  35940.85
2022-01-15 11:43:00.000 015     27611.69  -3108.41  22518.36  35940.81
2022-01-15 11:44:00.000 015     27611.47  -3108.89  22518.45  35940.71
2022-01-15 11:45:00.000 015     27611.44  -3109.40  22518.37  35940.67
2022-01-15 11:46:00.000 015     27611.21  -3109.72  22518.34  35940.52
2022-01-15 11:47:00.000 015     27611.17  -3110.04  22518.33  35940.47
2022-01-15 11:48:00.000 015     27611.16  -3110.26  22518.21  35940.44
2022-01-15 11:49:00.000 015     27611.29  -3110.79  22518.21  35940.58
2022-01-15 11:50:00.000 015     27611.22  -3111.28  22518.21  35940.54
2022-01-15 11:51:00.000 015     27611.06  -3111.50  22518.07  35940.33
2022-01-15 11:52:00.000 015     27610.86  -3111.39  22517.79  35940.00
2022-01-15 11:53:00.000 015     27610.75  -3111.42  22517.69  35939.86
2022-01-15 11:54:00.000 015     27610.66  -3111.48  22517.55  35939.70
2022-01-15 11:55:00.000 015     27610.51  -3111.88  22517.38  35939.55
2022-01-15 11:56:00.000 015     27610.50  -3112.14  22517.27  35939.50
2022-01-15 11:57:00.000 015     27610.46  -3112.42  22517.15  35939.44
2022-01-15 11:58:00.000 015     27610.24  -3112.53  22517.01  35939.17
2022-01-15 11:59:00.000 015     27610.09  -3112.76  22516.93  35939.00
2022-01-15 12:00:00.000 015     27609.91  -3112.91  22516.78  35938.80
2022-01-15 12:01:00.000 015     27609.92  -3113.43  22516.70  35938.80
2022-01-15 12:02:00.000 015     27610.19  -3114.11  22516.81  35939.11
2022-01-15 12:03:00.000 015     27610.43  -3114.85  22516.86  35939.39
2022-01-15 12:04:00.000 015     27610.66  -3115.47  22516.96  35939.66
2022-01-15 12:05:00.000 015     27610.65  -3116.07  22517.07  35939.79
2022-01-15 12:06:00.000 015     27610.51  -3116.42  22516.99  35939.68
2022-01-15 12:07:00.000 015     27610.21  -3116.34  22516.81  35939.31
2022-01-15 12:08:00.000 015     27609.81  -3116.29  22516.53  35938.83
2022-01-15 12:09:00.000 015     27609.85  -3116.36  22516.40  35938.77
2022-01-15 12:10:00.000 015     27610.04  -3116.53  22516.35  35938.84
2022-01-15 12:11:00.000 015     27610.49  -3117.07  22516.39  35939.26
2022-01-15 12:12:00.000 015     27610.83  -3117.46  22516.43  35939.58
2022-01-15 12:13:00.000 015     27611.14  -3117.70  22516.35  35939.82
2022-01-15 12:14:00.000 015     27611.71  -3118.19  22516.55  35940.39
2022-01-15 12:15:00.000 015     27612.11  -3118.71  22516.64  35940.83
2022-01-15 12:16:00.000 015     27612.10  -3118.87  22516.58  35940.78
2022-01-15 12:17:00.000 015     27612.43  -3119.19  22516.59  35941.04
2022-01-15 12:18:00.000 015     27612.53  -3119.52  22516.60  35941.19
2022-01-15 12:19:00.000 015     27612.78  -3120.04  22516.67  35941.46
2022-01-15 12:20:00.000 015     27612.91  -3120.62  22516.75  35941.64
2022-01-15 12:21:00.000 015     27613.14  -3120.79  22516.77  35941.83
2022-01-15 12:22:00.000 015     27613.21  -3120.87  22516.66  35941.86
2022-01-15 12:23:00.000 015     27613.58  -3121.05  22516.66  35942.18
2022-01-15 12:24:00.000 015     27613.82  -3121.05  22516.65  35942.31
2022-01-15 12:25:00.000 015     27613.43  -3121.10  22516.56  35941.94
2022-01-15 12:26:00.000 015     27613.15  -3121.97  22516.70  35941.90
2022-01-15 12:27:00.000 015     27613.16  -3122.48  22516.79  35941.98
2022-01-15 12:28:00.000 015     27613.02  -3122.61  22516.77  35941.88
2022-01-15 12:29:00.000 015     27613.04  -3123.12  22516.84  35941.94
2022-01-15 12:30:00.000 015     27613.07  -3123.82  22516.97  35942.14
2022-01-15 12:31:00.000 015     27613.21  -3124.72  22517.18  35942.42
2022-01-15 12:32:00.000 015     27613.10  -3125.28  22517.34  35942.47
2022-01-15 12:33:00.000 015     27613.22  -3125.81  22517.43  35942.65
2022-01-15 12:34:00.000 015     27613.49  -3126.58  22517.65  35943.04
2022-01-15 12:35:00.000 015     27613.52  -3127.17  22517.88  35943.28
2022-01-15 12:36:00.000 015     27613.42  -3127.79  22518.03  35943.36
2022-01-15 12:37:00.000 015     27613.55  -3128.42  22518.19  35943.58
2022-01-15 12:38:00.000 015     27613.44  -3128.79  22518.22  35943.58
2022-01-15 12:39:00.000 015     27613.27  -3129.21  22518.27  35943.55
2022-01-15 12:40:00.000 015     27613.18  -3129.56  22518.31  35943.50
2022-01-15 12:41:00.000 015     27613.42  -3130.16  22518.44  35943.76
2022-01-15 12:42:00.000 015     27613.57  -3130.45  22518.54  35943.98
2022-01-15 12:43:00.000 015     27613.53  -3130.76  22518.59  35943.99
2022-01-15 12:44:00.000 015     27613.56  -3131.36  22518.65  35944.10
2022-01-15 12:45:00.000 015     27613.51  -3131.28  22518.59  35944.00
2022-01-15 12:46:00.000 015     27613.77  -3131.53  22518.54  35944.20
2022-01-15 12:47:00.000 015     27613.91  -3131.70  22518.52  35944.34
2022-01-15 12:48:00.000 015     27613.91  -3131.63  22518.49  35944.31
2022-01-15 12:49:00.000 015     27613.84  -3131.63  22518.35  35944.17
2022-01-15 12:50:00.000 015     27613.86  -3131.53  22518.20  35944.10
2022-01-15 12:51:00.000 015     27614.10  -3131.57  22518.17  35944.29
2022-01-15 12:52:00.000 015     27614.28  -3131.58  22518.08  35944.37
2022-01-15 12:53:00.000 015     27614.29  -3131.42  22517.98  35944.29
2022-01-15 12:54:00.000 015     27614.30  -3131.29  22517.83  35944.19
2022-01-15 12:55:00.000 015     27614.50  -3131.39  22517.82  35944.36
2022-01-15 12:56:00.000 015     27614.65  -3131.62  22517.83  35944.57
2022-01-15 12:57:00.000 015     27615.01  -3132.03  22517.97  35944.91
2022-01-15 12:58:00.000 015     27615.15  -3132.42  22518.06  35945.09
2022-01-15 12:59:00.000 015     27615.04  -3132.56  22518.06  35945.03
2022-01-15 13:00:00.000 015     27614.94  -3132.52  22517.95  35944.87
2022-01-15 13:01:00.000 015     27614.94  -3132.64  22517.89  35944.84
2022-01-15 13:02:00.000 015     27615.16  -3132.79  22517.91  35945.03
2022-01-15 13:03:00.000 015     27615.59  -3133.03  22517.98  35945.42
2022-01-15 13:04:00.000 015     27615.88  -3133.11  22518.00  35945.68
2022-01-15 13:05:00.000 015     27616.26  -3133.18  22518.05  35945.97
2022-01-15 13:06:00.000 015     27616.80  -3133.55  22518.20  35946.49
2022-01-15 13:07:00.000 015     27617.21  -3133.81  22518.29  35946.89
2022-01-15 13:08:00.000 015     27617.51  -3133.44  22518.32  35947.11
2022-01-15 13:09:00.000 015     27617.63  -3132.88  22518.15  35947.10
2022-01-15 13:10:00.000 015     27617.62  -3132.22  22517.93  35946.90
2022-01-15 13:11:00.000 015     27617.39  -3131.81  22517.75  35946.58
2022-01-15 13:12:00.000 015     27617.26  -3131.78  22517.73  35946.44
2022-01-15 13:13:00.000 015     27617.17  -3131.95  22517.75  35946.39
2022-01-15 13:14:00.000 015     27616.96  -3132.14  22517.79  35946.28
2022-01-15 13:15:00.000 015     27616.53  -3131.76  22517.71  35945.88
2022-01-15 13:16:00.000 015     27616.31  -3131.64  22517.59  35945.61
2022-01-15 13:17:00.000 015     27615.94  -3131.53  22517.57  35945.34
2022-01-15 13:18:00.000 015     27615.47  -3131.60  22517.65  35945.04
2022-01-15 13:19:00.000 015     27615.35  -3132.31  22517.87  35945.14
2022-01-15 13:20:00.000 015     27615.21  -3132.64  22518.04  35945.18
2022-01-15 13:21:00.000 015     27615.10  -3132.42  22518.19  35945.13
2022-01-15 13:22:00.000 015     27614.99  -3132.71  22518.38  35945.18
2022-01-15 13:23:00.000 015     27615.05  -3132.84  22518.65  35945.39
2022-01-15 13:24:00.000 015     27615.49  -3132.60  22518.81  35945.83
2022-01-15 13:25:00.000 015     27616.09  -3132.27  22518.97  35946.37
2022-01-15 13:26:00.000 015     27616.11  -3132.02  22519.03  35946.41
2022-01-15 13:27:00.000 015     27616.19  -3132.33  22519.23  35946.60
2022-01-15 13:28:00.000 015     27616.19  -3132.83  22519.59  35946.86
2022-01-15 13:29:00.000 015     27616.04  -3133.40  22519.89  35946.97
2022-01-15 13:30:00.000 015     27615.81  -3133.62  22520.13  35946.99
2022-01-15 13:31:00.000 015     27616.00  -3133.60  22520.26  35947.23
2022-01-15 13:32:00.000 015     27616.09  -3134.19  22520.62  35947.52
2022-01-15 13:33:00.000 015     27615.77  -3134.44  22520.81  35947.40
2022-01-15 13:34:00.000 015     27615.40  -3134.19  22520.74  35947.05
2022-01-15 13:35:00.000 015     27615.37  -3134.03  22520.72  35947.03
2022-01-15 13:36:00.000 015     27614.95  -3133.55  22520.69  35946.61
2022-01-15 13:37:00.000 015     27614.58  -3133.22  22520.48  35946.22
2022-01-15 13:38:00.000 015     27614.60  -3133.21  22520.50  35946.26
2022-01-15 13:39:00.000 015     27614.60  -3132.84  22520.56  35946.27
2022-01-15 13:40:00.000 015     27613.85  -3132.60  22520.37  35945.55
2022-01-15 13:41:00.000 015     27612.80  -3132.65  22520.21  35944.66
2022-01-15 13:42:00.000 015     27611.92  -3133.52  22520.38  35944.17
2022-01-15 13:43:00.000 015     27610.92  -3134.03  22520.47  35943.45
2022-01-15 13:44:00.000 015     27610.42  -3132.70  22520.14  35942.78
2022-01-15 13:45:00.000 015     27610.41  -3131.08  22519.69  35942.40
2022-01-15 13:46:00.000 015     27610.30  -3129.90  22519.36  35942.01
2022-01-15 13:47:00.000 015     27610.14  -3128.36  22518.99  35941.53
2022-01-15 13:48:00.000 015     27610.44  -3128.49  22519.08  35941.82
2022-01-15 13:49:00.000 015     27610.70  -3128.67  22519.27  35942.20
2022-01-15 13:50:00.000 015     27610.03  -3128.34  22519.34  35941.67
2022-01-15 13:51:00.000 015     27609.55  -3128.21  22519.34  35941.35
2022-01-15 13:52:00.000 015     27609.47  -3127.63  22519.32  35941.20
2022-01-15 13:53:00.000 015     27609.51  -3126.12  22519.05  35940.91
2022-01-15 13:54:00.000 015     27609.90  -3125.46  22518.94  35941.12
2022-01-15 13:55:00.000 015     27610.77  -3125.24  22519.19  35941.91
2022-01-15 13:56:00.000 015     27611.00  -3124.49  22519.17  35942.00
2022-01-15 13:57:00.000 015     27611.89  -3123.24  22519.02  35942.53
2022-01-15 13:58:00.000 015     27613.02  -3122.51  22519.19  35943.44
2022-01-15 13:59:00.000 015     27613.62  -3122.83  22519.51  35944.14
2022-01-15 14:00:00.000 015     27613.55  -3124.67  22520.21  35944.70
2022-01-15 14:01:00.000 015     27613.15  -3125.93  22520.77  35944.79
2022-01-15 14:02:00.000 015     27613.26  -3126.02  22520.99  35945.08
2022-01-15 14:03:00.000 015     27612.97  -3124.89  22520.77  35944.62
2022-01-15 14:04:00.000 015     27613.05  -3123.57  22520.48  35944.39
2022-01-15 14:05:00.000 015     27613.09  -3122.28  22520.14  35944.10
2022-01-15 14:06:00.000 015     27613.03  -3121.28  22519.83  35943.77
2022-01-15 14:07:00.000 015     27612.83  -3119.97  22519.42  35943.30
2022-01-15 14:08:00.000 015     27612.58  -3118.41  22518.88  35942.67
2022-01-15 14:09:00.000 015     27613.06  -3117.68  22518.75  35942.94
2022-01-15 14:10:00.000 015     27614.00  -3117.24  22518.83  35943.62
2022-01-15 14:11:00.000 015     27615.16  -3116.79  22518.90  35944.57
2022-01-15 14:12:00.000 015     27616.26  -3116.21  22519.08  35945.45
2022-01-15 14:13:00.000 015     27616.66  -3115.72  22519.08  35945.71
2022-01-15 14:14:00.000 015     27616.68  -3116.03  22519.28  35945.87
2022-01-15 14:15:00.000 015     27616.38  -3115.70  22519.30  35945.65
2022-01-15 14:16:00.000 015     27616.47  -3115.32  22519.32  35945.69
2022-01-15 14:17:00.000 015     27616.87  -3115.31  22519.45  35946.08
2022-01-15 14:18:00.000 015     27617.37  -3114.95  22519.55  35946.48
2022-01-15 14:19:00.000 015     27617.72  -3114.31  22519.54  35946.72
2022-01-15 14:20:00.000 015     27618.68  -3113.97  22519.75  35947.54
2022-01-15 14:21:00.000 015     27619.81  -3113.93  22520.07  35948.62
2022-01-15 14:22:00.000 015     27620.62  -3113.60  22520.31  35949.35
2022-01-15 14:23:00.000 015     27621.17  -3113.13  22520.37  35949.76
2022-01-15 14:24:00.000 015     27621.54  -3112.89  22520.52  35950.09
2022-01-15 14:25:00.000 015     27621.85  -3112.71  22520.62  35950.45
2022-01-15 14:26:00.000 015     27622.24  -3112.54  22520.74  35950.81
2022-01-15 14:27:00.000 015     27622.23  -3112.22  22520.82  35950.86
2022-01-15 14:28:00.000 015     27622.66  -3112.38  22521.08  35951.32
2022-01-15 14:29:00.000 015     27622.77  -3112.31  22521.17  35951.44
2022-01-15 14:30:00.000 015     27623.40  -3112.26  22521.40  35952.14
2022-01-15 14:31:00.000 015     27623.80  -3111.94  22521.50  35952.45
2022-01-15 14:32:00.000 015     27623.82  -3111.84  22521.54  35952.50
2022-01-15 14:33:00.000 015     27624.28  -3112.05  22521.88  35953.06
2022-01-15 14:34:00.000 015     27624.35  -3112.56  22522.15  35953.30
2022-01-15 14:35:00.000 015     27625.14  -3112.43  22522.35  35954.03
2022-01-15 14:36:00.000 015     27626.18  -3112.30  22522.58  35954.97
2022-01-15 14:37:00.000 015     27626.25  -3112.43  22522.76  35955.15
2022-01-15 14:38:00.000 015     27626.77  -3112.31  22522.89  35955.69
2022-01-15 14:39:00.000 015     27627.43  -3112.51  22523.14  35956.33
2022-01-15 14:40:00.000 015     27627.19  -3112.85  22523.26  35956.22
2022-01-15 14:41:00.000 015     27626.27  -3113.19  22523.31  35955.62
2022-01-15 14:42:00.000 015     27624.26  -3113.61  22523.23  35954.05
2022-01-15 14:43:00.000 015     27623.04  -3114.25  22523.23  35953.14
2022-01-15 14:44:00.000 015     27622.92  -3114.22  22523.18  35952.99
2022-01-15 14:45:00.000 015     27623.13  -3113.03  22522.86  35952.92
2022-01-15 14:46:00.000 015     27623.27  -3112.27  22522.64  35952.81
2022-01-15 14:47:00.000 015     27623.23  -3111.86  22522.54  35952.69
2022-01-15 14:48:00.000 015     27623.28  -3111.79  22522.59  35952.74
2022-01-15 14:49:00.000 015     27623.44  -3111.91  22522.63  35952.89
2022-01-15 14:50:00.000 015     27623.32  -3112.07  22522.71  35952.89
2022-01-15 14:51:00.000 015     27623.12  -3112.08  22522.85  35952.80
2022-01-15 14:52:00.000 015     27623.27  -3112.22  22522.94  35952.97
2022-01-15 14:53:00.000 015     27623.11  -3112.85  22523.31  35953.08
2022-01-15 14:54:00.000 015     27622.83  -3113.21  22523.38  35952.95
2022-01-15 14:55:00.000 015     27622.72  -3113.59  22523.46  35953.01
2022-01-15 14:56:00.000 015     27622.43  -3114.59  22523.78  35953.00
2022-01-15 14:57:00.000 015     27622.32  -3115.32  22524.05  35953.14
2022-01-15 14:58:00.000 015     27622.49  -3116.03  22524.35  35953.55
2022-01-15 14:59:00.000 015     27622.28  -3116.60  22524.56  35953.53
2022-01-15 15:00:00.000 015     27622.15  -3117.38  22524.83  35953.64
2022-01-15 15:01:00.000 015     27621.61  -3117.75  22524.78  35953.25
2022-01-15 15:02:00.000 015     27621.61  -3118.07  22524.89  35953.36
2022-01-15 15:03:00.000 015     27621.70  -3118.78  22525.20  35953.63
2022-01-15 15:04:00.000 015     27621.71  -3119.09  22525.34  35953.74
2022-01-15 15:05:00.000 015     27621.89  -3119.28  22525.39  35953.92
2022-01-15 15:06:00.000 015     27622.14  -3119.25  22525.41  35954.15
2022-01-15 15:07:00.000 015     27622.30  -3119.42  22525.45  35954.32
2022-01-15 15:08:00.000 015     27622.29  -3119.64  22525.52  35954.36
2022-01-15 15:09:00.000 015     27622.32  -3120.50  22525.72  35954.61
2022-01-15 15:10:00.000 015     27621.74  -3121.34  22525.89  35954.33
2022-01-15 15:11:00.000 015     27620.93  -3121.84  22525.89  35953.76
2022-01-15 15:12:00.000 015     27620.06  -3121.68  22525.71  35952.96
2022-01-15 15:13:00.000 015     27620.30  -3121.31  22525.66  35953.06
2022-01-15 15:14:00.000 015     27620.34  -3120.99  22525.47  35952.94
2022-01-15 15:15:00.000 015     27620.34  -3121.28  22525.50  35953.01
2022-01-15 15:16:00.000 015     27620.57  -3121.93  22525.65  35953.29
2022-01-15 15:17:00.000 015     27620.66  -3121.98  22525.71  35953.40
2022-01-15 15:18:00.000 015     27620.15  -3121.48  22525.47  35952.86
2022-01-15 15:19:00.000 015     27620.27  -3121.12  22525.35  35952.84
2022-01-15 15:20:00.000 015     27620.48  -3120.96  22525.25  35952.93
2022-01-15 15:21:00.000 015     27620.72  -3120.68  22525.18  35953.06
2022-01-15 15:22:00.000 015     27620.87  -3120.92  22525.21  35953.19
2022-01-15 15:23:00.000 015     27620.74  -3120.65  22525.14  35953.06
2022-01-15 15:24:00.000 015     27621.17  -3120.48  22525.16  35953.40
2022-01-15 15:25:00.000 015     27621.33  -3120.22  22525.08  35953.43
2022-01-15 15:26:00.000 015     27621.89  -3118.70  22524.74  35953.51
2022-01-15 15:27:00.000 015     27622.60  -3117.72  22524.44  35953.80
2022-01-15 15:28:00.000 015     27622.32  -3117.57  22524.33  35953.52
2022-01-15 15:29:00.000 015     27621.81  -3117.00  22524.06  35952.94
2022-01-15 15:30:00.000 015     27621.72  -3116.91  22523.90  35952.77
2022-01-15 15:31:00.000 015     27621.76  -3116.48  22523.82  35952.71
2022-01-15 15:32:00.000 015     27622.00  -3115.78  22523.67  35952.72
2022-01-15 15:33:00.000 015     27622.50  -3115.31  22523.56  35953.01
2022-01-15 15:34:00.000 015     27623.20  -3115.23  22523.71  35953.63
2022-01-15 15:35:00.000 015     27623.45  -3115.13  22523.70  35953.83
2022-01-15 15:36:00.000 015     27623.50  -3114.75  22523.59  35953.77
2022-01-15 15:37:00.000 015     27623.69  -3114.78  22523.64  35953.95
2022-01-15 15:38:00.000 015     27623.89  -3114.56  22523.63  35954.09
2022-01-15 15:39:00.000 015     27624.68  -3114.38  22523.67  35954.71
2022-01-15 15:40:00.000 015     27624.74  -3114.14  22523.63  35954.69
2022-01-15 15:41:00.000 015     27625.07  -3114.23  22523.60  35954.94
2022-01-15 15:42:00.000 015     27625.50  -3114.04  22523.64  35955.26
2022-01-15 15:43:00.000 015     27625.47  -3113.77  22523.59  35955.21
2022-01-15 15:44:00.000 015     27625.60  -3113.38  22523.46  35955.19
2022-01-15 15:45:00.000 015     27625.65  -3112.97  22523.35  35955.13
2022-01-15 15:46:00.000 015     27625.84  -3112.65  22523.19  35955.15
2022-01-15 15:47:00.000 015     27625.97  -3112.48  22523.17  35955.21
2022-01-15 15:48:00.000 015     27625.85  -3112.48  22523.13  35955.10
2022-01-15 15:49:00.000 015     27625.59  -3112.21  22523.00  35954.80
2022-01-15 15:50:00.000 015     27625.37  -3112.06  22522.87  35954.58
2022-01-15 15:51:00.000 015     27625.71  -3112.00  22522.88  35954.84
2022-01-15 15:52:00.000 015     27625.73  -3111.68  22522.79  35954.78
2022-01-15 15:53:00.000 015     27625.99  -3111.36  22522.68  35954.89
2022-01-15 15:54:00.000 015     27626.44  -3110.90  22522.63  35955.19
2022-01-15 15:55:00.000 015     27626.72  -3110.59  22522.55  35955.33
2022-01-15 15:56:00.000 015     27626.97  -3110.14  22522.53  35955.46
2022-01-15 15:57:00.000 015     27627.35  -3109.93  22522.48  35955.70
2022-01-15 15:58:00.000 015     27627.77  -3109.52  22522.41  35955.95
2022-01-15 15:59:00.000 015     27627.98  -3109.19  22522.30  35956.05
2022-01-15 16:00:00.000 015     27628.11  -3109.35  22522.36  35956.19
2022-01-15 16:01:00.000 015     27628.11  -3109.00  22522.25  35956.09
2022-01-15 16:02:00.000 015     27628.07  -3109.19  22522.28  35956.09
2022-01-15 16:03:00.000 015     27627.64  -3109.32  22522.27  35955.75
2022-01-15 16:04:00.000 015     27627.87  -3109.13  22522.16  35955.85
2022-01-15 16:05:00.000 015     27628.25  -3109.30  22522.25  35956.20
2022-01-15 16:06:00.000 015     27628.38  -3109.18  22522.18  35956.28
2022-01-15 16:07:00.000 015     27628.82  -3109.22  22522.30  35956.72
2022-01-15 16:08:00.000 015     27628.85  -3108.97  22522.24  35956.68
2022-01-15 16:09:00.000 015     27629.17  -3108.76  22522.17  35956.83
2022-01-15 16:10:00.000 015     27629.23  -3108.76  22522.14  35956.87
2022-01-15 16:11:00.000 015     27629.44  -3108.41  22522.04  35956.94
2022-01-15 16:12:00.000 015     27629.72  -3108.32  22521.96  35957.11
2022-01-15 16:13:00.000 015     27630.09  -3107.96  22521.86  35957.28
2022-01-15 16:14:00.000 015     27630.28  -3107.92  22521.88  35957.46
2022-01-15 16:15:00.000 015     27630.67  -3107.74  22521.84  35957.71
2022-01-15 16:16:00.000 015     27631.39  -3107.96  22522.01  35958.38
2022-01-15 16:17:00.000 015     27631.16  -3107.77  22521.90  35958.18
2022-01-15 16:18:00.000 015     27631.38  -3107.47  22521.76  35958.23
2022-01-15 16:19:00.000 015     27631.47  -3107.51  22521.74  35958.24
2022-01-15 16:20:00.000 015     27631.57  -3107.68  22521.73  35958.31
2022-01-15 16:21:00.000 015     27632.26  -3107.58  22521.77  35958.89
2022-01-15 16:22:00.000 015     27632.81  -3107.66  22521.88  35959.37
2022-01-15 16:23:00.000 015     27632.96  -3107.58  22521.87  35959.49
2022-01-15 16:24:00.000 015     27633.17  -3107.56  22521.79  35959.62
2022-01-15 16:25:00.000 015     27633.44  -3107.72  22521.76  35959.81
2022-01-15 16:26:00.000 015     27633.60  -3107.81  22521.75  35959.92
2022-01-15 16:27:00.000 015     27633.75  -3107.77  22521.78  35960.07
2022-01-15 16:28:00.000 015     27634.06  -3107.84  22521.79  35960.28
2022-01-15 16:29:00.000 015     27634.41  -3108.07  22521.83  35960.64
2022-01-15 16:30:00.000 015     27634.36  -3107.99  22521.84  35960.58
2022-01-15 16:31:00.000 015     27634.14  -3107.97  22521.74  35960.35
2022-01-15 16:32:00.000 015     27634.33  -3107.86  22521.67  35960.41
2022-01-15 16:33:00.000 015     27634.68  -3107.58  22521.58  35960.62
2022-01-15 16:34:00.000 015     27634.78  -3107.67  22521.54  35960.67
2022-01-15 16:35:00.000 015     27635.51  -3107.53  22521.58  35961.28
2022-01-15 16:36:00.000 015     27635.39  -3107.78  22521.63  35961.25
2022-01-15 16:37:00.000 015     27635.98  -3107.72  22521.71  35961.75
2022-01-15 16:38:00.000 015     27636.70  -3107.80  22521.87  35962.40
2022-01-15 16:39:00.000 015     27637.25  -3108.06  22522.01  35962.93
2022-01-15 16:40:00.000 015     27637.77  -3108.68  22522.23  35963.54
2022-01-15 16:41:00.000 015     27637.81  -3108.56  22522.24  35963.54
2022-01-15 16:42:00.000 015     27637.79  -3108.11  22521.98  35963.37
2022-01-15 16:43:00.000 015     27637.76  -3107.65  22521.75  35963.16
2022-01-15 16:44:00.000 015     27637.68  -3107.40  22521.57  35962.94
2022-01-15 16:45:00.000 015     27637.64  -3107.69  22521.53  35962.89
2022-01-15 16:46:00.000 015     27637.44  -3107.46  22521.43  35962.69
2022-01-15 16:47:00.000 015     27636.95  -3107.32  22521.32  35962.22
2022-01-15 16:48:00.000 015     27636.83  -3107.64  22521.38  35962.20
2022-01-15 16:49:00.000 015     27636.50  -3107.95  22521.29  35961.90
