 Format                 IAGA-2002                                    |
 Source of Data         Arctic and Antarctic Research Institute      |
 Station Name           Vostok                                       |
 IAGA CODE              VOS                                          |
 Geodetic Latitude      -78.464                                      |
 Geodetic Longitude     106.835                                      |
 Elevation              3488                                         |
 Reported               XYZF                                         |
 Sensor Orientation     HDZF                                         |
 Digital Sampling       0.03-second                                  |
 Data Interval Type     1-minute                                     |
 Data Type              provisional                                  |
 # This data file was created using INTERMAGNET data from the        |
 # Kyoto GIN. These data were acquired from an INTERMAGNET reported  |
 # data file. Final data will be available on the INTERMAGNET DVD.   |
 # Go to www.intermagnet.org for details on obtaining this product.  |
 # CONDITIONS OF USE: The conditions of use for data provided        |
 # through INTERMAGNET and acknowledgment templates can be found     |
 # at www.intermagnet.org.                                           |
DATE       TIME         DOY     VOSX      VOSY      VOSZ      VOSF   |
2022-01-15 05:07:00.000 015     -7494.00 -11305.00 -57660.00  99999.00
2022-01-15 05:08:00.000 015     99999.00  99999.00  99999.00  99999.00
2022-01-15 05:09:00.000 015     99999.00  99999.00  99999.00  99999.00
2022-01-15 05:10:00.000 015     -7497.00 -11303.00 -57662.00  99999.00
2022-01-15 05:11:00.000 015     -7494.00 -11298.00 -57663.00  99999.00
2022-01-15 05:12:00.000 015     -7492.00 -11293.00 -57662.00  99999.00
2022-01-15 05:13:00.000 015     -7493.00 -11290.00 -57660.00  99999.00
2022-01-15 05:14:00.000 015     -7496.00 -11288.00 -57658.00  99999.00
2022-01-15 05:15:00.000 015     -7500.00 -11291.00 -57655.00  99999.00
2022-01-15 05:16:00.000 015     -7506.00 -11297.00 -57653.00  99999.00
2022-01-15 05:17:00.000 015     -7509.00 -11301.00 -57652.00  99999.00
2022-01-15 05:18:00.000 015     -7510.00 -11302.00 -57653.00  99999.00
2022-01-15 05:19:00.000 015     -7511.00 -11300.00 -57653.00  99999.00
2022-01-15 05:20:00.000 015     -7513.00 -11300.00 -57653.00  99999.00
2022-01-15 05:21:00.000 015     -7516.00 -11300.00 -57652.00  99999.00
2022-01-15 05:22:00.000 015     -7520.00 -11299.00 -57653.00  99999.00
2022-01-15 05:23:00.000 015     -7520.00 -11297.00 -57652.00  99999.00
2022-01-15 05:24:00.000 015     -7525.00 -11296.00 -57649.00  99999.00
2022-01-15 05:25:00.000 015     -7526.00 -11299.00 -57647.00  99999.00
2022-01-15 05:26:00.000 015     -7527.00 -11298.00 -57645.00  99999.00
2022-01-15 05:27:00.000 015     -7526.00 -11294.00 -57644.00  99999.00
2022-01-15 05:28:00.000 015     99999.00  99999.00  99999.00  99999.00
2022-01-15 05:29:00.000 015     -7530.00 -11281.00 -57642.00  99999.00
2022-01-15 05:30:00.000 015     -7534.00 -11276.00 -57641.00  99999.00
2022-01-15 05:31:00.000 015     -7536.00 -11276.00 -57640.00  99999.00
2022-01-15 05:32:00.000 015     -7538.00 -11277.00 -57640.00  99999.00
2022-01-15 05:33:00.000 015     -7538.00 -11279.00 -57640.00  99999.00
2022-01-15 05:34:00.000 015     -7539.00 -11283.00 -57641.00  99999.00
2022-01-15 05:35:00.000 015     -7538.00 -11284.00 -57644.00  99999.00
2022-01-15 05:36:00.000 015     -7537.00 -11280.00 -57646.00  99999.00
2022-01-15 05:37:00.000 015     -7533.00 -11278.00 -57645.00  99999.00
2022-01-15 05:38:00.000 015     -7531.00 -11276.00 -57642.00  99999.00
2022-01-15 05:39:00.000 015     -7533.00 -11274.00 -57639.00  99999.00
2022-01-15 05:40:00.000 015     -7539.00 -11277.00 -57637.00  99999.00
2022-01-15 05:41:00.000 015     99999.00  99999.00  99999.00  99999.00
2022-01-15 05:42:00.000 015     -7541.00 -11287.00 -57636.00  99999.00
2022-01-15 05:43:00.000 015     -7543.00 -11300.00 -57634.00  99999.00
2022-01-15 05:44:00.000 015     -7543.00 -11305.00 -57634.00  99999.00
2022-01-15 05:45:00.000 015     -7542.00 -11301.00 -57636.00  99999.00
2022-01-15 05:46:00.000 015     -7539.00 -11294.00 -57639.00  99999.00
2022-01-15 05:47:00.000 015     -7536.00 -11290.00 -57641.00  99999.00
2022-01-15 05:48:00.000 015     -7537.00 -11287.00 -57641.00  99999.00
2022-01-15 05:49:00.000 015     -7538.00 -11284.00 -57644.00  99999.00
2022-01-15 05:50:00.000 015     -7538.00 -11284.00 -57646.00  99999.00
2022-01-15 05:51:00.000 015     -7542.00 -11288.00 -57645.00  99999.00
2022-01-15 05:52:00.000 015     -7546.00 -11294.00 -57640.00  99999.00
2022-01-15 05:53:00.000 015     -7547.00 -11296.00 -57637.00  99999.00
2022-01-15 05:54:00.000 015     -7547.00 -11301.00 -57636.00  99999.00
2022-01-15 05:55:00.000 015     -7550.00 -11307.00 -57635.00  99999.00
2022-01-15 05:56:00.000 015     -7556.00 -11312.00 -57634.00  99999.00
2022-01-15 05:57:00.000 015     -7565.00 -11312.00 -57632.00  99999.00
2022-01-15 05:58:00.000 015     -7572.00 -11311.00 -57629.00  99999.00
2022-01-15 05:59:00.000 015     -7579.00 -11316.00 -57626.00  99999.00
2022-01-15 06:00:00.000 015     -7582.00 -11322.00 -57619.00  99999.00
2022-01-15 06:01:00.000 015     -7584.00 -11327.00 -57620.00  99999.00
2022-01-15 06:02:00.000 015     -7589.00 -11327.00 -57617.00  99999.00
2022-01-15 06:03:00.000 015     -7593.00 -11325.00 -57614.00  99999.00
2022-01-15 06:04:00.000 015     -7599.00 -11318.00 -57612.00  99999.00
2022-01-15 06:05:00.000 015     -7602.00 -11310.00 -57610.00  99999.00
2022-01-15 06:06:00.000 015     -7600.00 -11305.00 -57608.00  99999.00
2022-01-15 06:07:00.000 015     -7600.00 -11302.00 -57608.00  99999.00
2022-01-15 06:08:00.000 015     -7600.00 -11295.00 -57609.00  99999.00
2022-01-15 06:09:00.000 015     -7601.00 -11290.00 -57609.00  99999.00
2022-01-15 06:10:00.000 015     -7602.00 -11286.00 -57609.00  99999.00
2022-01-15 06:11:00.000 015     -7599.00 -11283.00 -57607.00  99999.00
2022-01-15 06:12:00.000 015     -7597.00 -11279.00 -57607.00  99999.00
2022-01-15 06:13:00.000 015     -7594.00 -11279.00 -57606.00  99999.00
2022-01-15 06:14:00.000 015     -7590.00 -11277.00 -57607.00  99999.00
2022-01-15 06:15:00.000 015     -7585.00 -11277.00 -57609.00  99999.00
2022-01-15 06:16:00.000 015     -7577.00 -11274.00 -57612.00  99999.00
2022-01-15 06:17:00.000 015     -7572.00 -11270.00 -57616.00  99999.00
2022-01-15 06:18:00.000 015     -7571.00 -11268.00 -57619.00  99999.00
2022-01-15 06:19:00.000 015     -7572.00 -11267.00 -57621.00  99999.00
2022-01-15 06:20:00.000 015     -7572.00 -11269.00 -57622.00  99999.00
2022-01-15 06:21:00.000 015     -7571.00 -11270.00 -57623.00  99999.00
2022-01-15 06:22:00.000 015     -7572.00 -11271.00 -57623.00  99999.00
2022-01-15 06:23:00.000 015     -7570.00 -11270.00 -57621.00  99999.00
2022-01-15 06:24:00.000 015     -7569.00 -11267.00 -57620.00  99999.00
2022-01-15 06:25:00.000 015     -7570.00 -11264.00 -57620.00  99999.00
2022-01-15 06:26:00.000 015     -7570.00 -11260.00 -57619.00  99999.00
2022-01-15 06:27:00.000 015     99999.00  99999.00  99999.00  99999.00
2022-01-15 06:28:00.000 015     99999.00  99999.00  99999.00  99999.00
2022-01-15 06:29:00.000 015     99999.00  99999.00  99999.00  99999.00
2022-01-15 06:30:00.000 015     99999.00  99999.00  99999.00  99999.00
2022-01-15 06:31:00.000 015     -7557.00 -11266.00 -57620.00  99999.00
2022-01-15 06:32:00.000 015     -7555.00 -11267.00 -57622.00  99999.00
2022-01-15 06:33:00.000 015     -7553.00 -11267.00 -57626.00  99999.00
2022-01-15 06:34:00.000 015     -7551.00 -11262.00 -57630.00  99999.00
2022-01-15 06:35:00.000 015     -7551.00 -11260.00 -57634.00  99999.00
2022-01-15 06:36:00.000 015     -7550.00 -11262.00 -57636.00  99999.00
2022-01-15 06:37:00.000 015     -7547.00 -11258.00 -57640.00  99999.00
2022-01-15 06:38:00.000 015     -7543.00 -11244.00 -57644.00  99999.00
2022-01-15 06:39:00.000 015     -7541.00 -11240.00 -57645.00  99999.00
2022-01-15 06:40:00.000 015     -7538.00 -11236.00 -57644.00  99999.00
2022-01-15 06:41:00.000 015     -7535.00 -11224.00 -57646.00  99999.00
2022-01-15 06:42:00.000 015     -7536.00 -11223.00 -57647.00  99999.00
2022-01-15 06:43:00.000 015     -7536.00 -11221.00 -57647.00  99999.00
2022-01-15 06:44:00.000 015     -7537.00 -11215.00 -57648.00  99999.00
2022-01-15 06:45:00.000 015     -7539.00 -11217.00 -57648.00  99999.00
2022-01-15 06:46:00.000 015     -7540.00 -11221.00 -57648.00  99999.00
2022-01-15 06:47:00.000 015     -7542.00 -11221.00 -57650.00  99999.00
2022-01-15 06:48:00.000 015     -7543.00 -11223.00 -57650.00  99999.00
2022-01-15 06:49:00.000 015     -7544.00 -11226.00 -57650.00  99999.00
2022-01-15 06:50:00.000 015     -7543.00 -11226.00 -57650.00  99999.00
2022-01-15 06:51:00.000 015     -7542.00 -11231.00 -57650.00  99999.00
2022-01-15 06:52:00.000 015     -7539.00 -11228.00 -57649.00  99999.00
2022-01-15 06:53:00.000 015     -7538.00 -11227.00 -57648.00  99999.00
2022-01-15 06:54:00.000 015     -7537.00 -11228.00 -57648.00  99999.00
2022-01-15 06:55:00.000 015     -7537.00 -11230.00 -57647.00  99999.00
2022-01-15 06:56:00.000 015     -7542.00 -11237.00 -57646.00  99999.00
2022-01-15 06:57:00.000 015     -7543.00 -11245.00 -57645.00  99999.00
2022-01-15 06:58:00.000 015     -7539.00 -11245.00 -57646.00  99999.00
2022-01-15 06:59:00.000 015     -7536.00 -11243.00 -57648.00  99999.00
2022-01-15 07:00:00.000 015     -7530.00 -11237.00 -57649.00  99999.00
2022-01-15 07:01:00.000 015     -7531.00 -11233.00 -57649.00  99999.00
2022-01-15 07:02:00.000 015     -7534.00 -11232.00 -57647.00  99999.00
2022-01-15 07:03:00.000 015     -7534.00 -11228.00 -57643.00  99999.00
2022-01-15 07:04:00.000 015     -7535.00 -11217.00 -57642.00  99999.00
2022-01-15 07:05:00.000 015     -7532.00 -11206.00 -57644.00  99999.00
2022-01-15 07:06:00.000 015     -7533.00 -11198.00 -57649.00  99999.00
2022-01-15 07:07:00.000 015     -7541.00 -11208.00 -57648.00  99999.00
2022-01-15 07:08:00.000 015     -7539.00 -11212.00 -57649.00  99999.00
2022-01-15 07:09:00.000 015     -7538.00 -11214.00 -57651.00  99999.00
2022-01-15 07:10:00.000 015     -7538.00 -11214.00 -57651.00  99999.00
2022-01-15 07:11:00.000 015     -7543.00 -11217.00 -57650.00  99999.00
2022-01-15 07:12:00.000 015     -7546.00 -11215.00 -57649.00  99999.00
2022-01-15 07:13:00.000 015     -7547.00 -11214.00 -57648.00  99999.00
2022-01-15 07:14:00.000 015     -7542.00 -11214.00 -57648.00  99999.00
2022-01-15 07:15:00.000 015     -7537.00 -11210.00 -57649.00  99999.00
2022-01-15 07:16:00.000 015     -7535.00 -11206.00 -57651.00  99999.00
2022-01-15 07:17:00.000 015     -7533.00 -11199.00 -57653.00  99999.00
2022-01-15 07:18:00.000 015     -7532.00 -11192.00 -57658.00  99999.00
2022-01-15 07:19:00.000 015     -7529.00 -11193.00 -57659.00  99999.00
2022-01-15 07:20:00.000 015     -7528.00 -11196.00 -57661.00  99999.00
2022-01-15 07:21:00.000 015     -7526.00 -11201.00 -57663.00  99999.00
2022-01-15 07:22:00.000 015     -7527.00 -11210.00 -57664.00  99999.00
2022-01-15 07:23:00.000 015     -7536.00 -11221.00 -57664.00  99999.00
2022-01-15 07:24:00.000 015     -7541.00 -11224.00 -57662.00  99999.00
2022-01-15 07:25:00.000 015     -7545.00 -11231.00 -57659.00  99999.00
2022-01-15 07:26:00.000 015     -7547.00 -11234.00 -57657.00  99999.00
2022-01-15 07:27:00.000 015     -7547.00 -11237.00 -57655.00  99999.00
2022-01-15 07:28:00.000 015     -7545.00 -11238.00 -57652.00  99999.00
2022-01-15 07:29:00.000 015     -7545.00 -11238.00 -57650.00  99999.00
2022-01-15 07:30:00.000 015     -7545.00 -11234.00 -57650.00  99999.00
2022-01-15 07:31:00.000 015     -7544.00 -11232.00 -57649.00  99999.00
2022-01-15 07:32:00.000 015     -7540.00 -11221.00 -57647.00  99999.00
2022-01-15 07:33:00.000 015     -7539.00 -11215.00 -57646.00  99999.00
2022-01-15 07:34:00.000 015     -7540.00 -11210.00 -57643.00  99999.00
2022-01-15 07:35:00.000 015     -7541.00 -11210.00 -57640.00  99999.00
2022-01-15 07:36:00.000 015     -7538.00 -11217.00 -57642.00  99999.00
2022-01-15 07:37:00.000 015     -7535.00 -11220.00 -57642.00  99999.00
2022-01-15 07:38:00.000 015     -7534.00 -11217.00 -57641.00  99999.00
2022-01-15 07:39:00.000 015     -7532.00 -11211.00 -57642.00  99999.00
2022-01-15 07:40:00.000 015     -7531.00 -11211.00 -57644.00  99999.00
2022-01-15 07:41:00.000 015     -7526.00 -11215.00 -57644.00  99999.00
2022-01-15 07:42:00.000 015     -7521.00 -11218.00 -57644.00  99999.00
2022-01-15 07:43:00.000 015     -7519.00 -11220.00 -57645.00  99999.00
2022-01-15 07:44:00.000 015     -7514.00 -11220.00 -57644.00  99999.00
2022-01-15 07:45:00.000 015     -7508.00 -11219.00 -57640.00  99999.00
2022-01-15 07:46:00.000 015     -7502.00 -11219.00 -57637.00  99999.00
2022-01-15 07:47:00.000 015     -7498.00 -11211.00 -57637.00  99999.00
2022-01-15 07:48:00.000 015     -7498.00 -11202.00 -57637.00  99999.00
2022-01-15 07:49:00.000 015     -7498.00 -11197.00 -57635.00  99999.00
2022-01-15 07:50:00.000 015     -7503.00 -11198.00 -57631.00  99999.00
2022-01-15 07:51:00.000 015     -7506.00 -11197.00 -57629.00  99999.00
2022-01-15 07:52:00.000 015     -7508.00 -11196.00 -57628.00  99999.00
2022-01-15 07:53:00.000 015     -7510.00 -11195.00 -57627.00  99999.00
2022-01-15 07:54:00.000 015     -7510.00 -11196.00 -57627.00  99999.00
2022-01-15 07:55:00.000 015     -7508.00 -11195.00 -57626.00  99999.00
2022-01-15 07:56:00.000 015     -7511.00 -11198.00 -57627.00  99999.00
2022-01-15 07:57:00.000 015     -7514.00 -11204.00 -57627.00  99999.00
2022-01-15 07:58:00.000 015     -7517.00 -11208.00 -57627.00  99999.00
2022-01-15 07:59:00.000 015     -7519.00 -11210.00 -57627.00  99999.00
2022-01-15 08:00:00.000 015     -7520.00 -11210.00 -57629.00  99999.00
2022-01-15 08:01:00.000 015     -7521.00 -11208.00 -57631.00  99999.00
2022-01-15 08:02:00.000 015     -7519.00 -11207.00 -57634.00  99999.00
2022-01-15 08:03:00.000 015     -7519.00 -11204.00 -57636.00  99999.00
2022-01-15 08:04:00.000 015     -7519.00 -11205.00 -57638.00  99999.00
2022-01-15 08:05:00.000 015     -7518.00 -11205.00 -57639.00  99999.00
2022-01-15 08:06:00.000 015     -7514.00 -11203.00 -57641.00  99999.00
2022-01-15 08:07:00.000 015     -7508.00 -11197.00 -57644.00  99999.00
2022-01-15 08:08:00.000 015     -7504.00 -11195.00 -57647.00  99999.00
2022-01-15 08:09:00.000 015     -7504.00 -11196.00 -57647.00  99999.00
2022-01-15 08:10:00.000 015     -7502.00 -11197.00 -57648.00  99999.00
2022-01-15 08:11:00.000 015     -7502.00 -11200.00 -57650.00  99999.00
2022-01-15 08:12:00.000 015     -7500.00 -11202.00 -57653.00  99999.00
2022-01-15 08:13:00.000 015     -7498.00 -11202.00 -57656.00  99999.00
2022-01-15 08:14:00.000 015     -7492.00 -11200.00 -57655.00  99999.00
2022-01-15 08:15:00.000 015     -7485.00 -11195.00 -57656.00  99999.00
2022-01-15 08:16:00.000 015     -7487.00 -11193.00 -57656.00  99999.00
2022-01-15 08:17:00.000 015     -7486.00 -11192.00 -57655.00  99999.00
2022-01-15 08:18:00.000 015     -7487.00 -11192.00 -57653.00  99999.00
2022-01-15 08:19:00.000 015     -7487.00 -11190.00 -57653.00  99999.00
2022-01-15 08:20:00.000 015     -7484.00 -11188.00 -57654.00  99999.00
2022-01-15 08:21:00.000 015     -7482.00 -11184.00 -57657.00  99999.00
2022-01-15 08:22:00.000 015     -7478.00 -11182.00 -57660.00  99999.00
2022-01-15 08:23:00.000 015     -7477.00 -11180.00 -57661.00  99999.00
2022-01-15 08:24:00.000 015     -7475.00 -11182.00 -57662.00  99999.00
2022-01-15 08:25:00.000 015     -7477.00 -11189.00 -57663.00  99999.00
2022-01-15 08:26:00.000 015     -7485.00 -11195.00 -57662.00  99999.00
2022-01-15 08:27:00.000 015     -7503.00 -11206.00 -57663.00  99999.00
2022-01-15 08:28:00.000 015     -7523.00 -11213.00 -57666.00  99999.00
2022-01-15 08:29:00.000 015     -7533.00 -11219.00 -57666.00  99999.00
2022-01-15 08:30:00.000 015     -7537.00 -11222.00 -57667.00  99999.00
2022-01-15 08:31:00.000 015     -7536.00 -11224.00 -57668.00  99999.00
2022-01-15 08:32:00.000 015     -7537.00 -11228.00 -57668.00  99999.00
2022-01-15 08:33:00.000 015     -7537.00 -11229.00 -57664.00  99999.00
2022-01-15 08:34:00.000 015     -7538.00 -11231.00 -57662.00  99999.00
2022-01-15 08:35:00.000 015     -7540.00 -11230.00 -57660.00  99999.00
2022-01-15 08:36:00.000 015     -7540.00 -11227.00 -57658.00  99999.00
2022-01-15 08:37:00.000 015     -7536.00 -11221.00 -57654.00  99999.00
2022-01-15 08:38:00.000 015     -7532.00 -11214.00 -57651.00  99999.00
2022-01-15 08:39:00.000 015     -7528.00 -11209.00 -57651.00  99999.00
2022-01-15 08:40:00.000 015     -7528.00 -11206.00 -57654.00  99999.00
2022-01-15 08:41:00.000 015     -7528.00 -11205.00 -57658.00  99999.00
2022-01-15 08:42:00.000 015     -7521.00 -11198.00 -57658.00  99999.00
2022-01-15 08:43:00.000 015     -7518.00 -11196.00 -57660.00  99999.00
2022-01-15 08:44:00.000 015     -7516.00 -11200.00 -57661.00  99999.00
2022-01-15 08:45:00.000 015     -7515.00 -11197.00 -57659.00  99999.00
2022-01-15 08:46:00.000 015     -7519.00 -11208.00 -57657.00  99999.00
2022-01-15 08:47:00.000 015     -7513.00 -11198.00 -57644.00  99999.00
2022-01-15 08:48:00.000 015     -7510.00 -11193.00 -57645.00  99999.00
2022-01-15 08:49:00.000 015     -7513.00 -11192.00 -57648.00  99999.00
2022-01-15 08:50:00.000 015     -7510.00 -11192.00 -57643.00  99999.00
2022-01-15 08:51:00.000 015     -7503.00 -11190.00 -57640.00  99999.00
2022-01-15 08:52:00.000 015     -7495.00 -11181.00 -57637.00  99999.00
2022-01-15 08:53:00.000 015     -7498.00 -11178.00 -57646.00  99999.00
2022-01-15 08:54:00.000 015     -7515.00 -11188.00 -57655.00  99999.00
2022-01-15 08:55:00.000 015     -7521.00 -11190.00 -57652.00  99999.00
2022-01-15 08:56:00.000 015     -7519.00 -11192.00 -57647.00  99999.00
2022-01-15 08:57:00.000 015     -7517.00 -11194.00 -57643.00  99999.00
2022-01-15 08:58:00.000 015     -7514.00 -11194.00 -57639.00  99999.00
2022-01-15 08:59:00.000 015     -7510.00 -11190.00 -57637.00  99999.00
2022-01-15 09:00:00.000 015     -7513.00 -11188.00 -57637.00  99999.00
2022-01-15 09:01:00.000 015     -7513.00 -11186.00 -57635.00  99999.00
2022-01-15 09:02:00.000 015     -7512.00 -11185.00 -57632.00  99999.00
2022-01-15 09:03:00.000 015     -7510.00 -11183.00 -57629.00  99999.00
2022-01-15 09:04:00.000 015     -7508.00 -11181.00 -57628.00  99999.00
2022-01-15 09:05:00.000 015     -7509.00 -11181.00 -57627.00  99999.00
2022-01-15 09:06:00.000 015     -7510.00 -11181.00 -57626.00  99999.00
2022-01-15 09:07:00.000 015     -7509.00 -11180.00 -57623.00  99999.00
2022-01-15 09:08:00.000 015     -7505.00 -11175.00 -57621.00  99999.00
2022-01-15 09:09:00.000 015     -7500.00 -11174.00 -57620.00  99999.00
2022-01-15 09:10:00.000 015     -7497.00 -11172.00 -57618.00  99999.00
2022-01-15 09:11:00.000 015     -7496.00 -11171.00 -57618.00  99999.00
2022-01-15 09:12:00.000 015     -7495.00 -11171.00 -57617.00  99999.00
2022-01-15 09:13:00.000 015     -7493.00 -11171.00 -57615.00  99999.00
2022-01-15 09:14:00.000 015     -7491.00 -11169.00 -57613.00  99999.00
2022-01-15 09:15:00.000 015     -7487.00 -11167.00 -57609.00  99999.00
2022-01-15 09:16:00.000 015     -7482.00 -11162.00 -57608.00  99999.00
2022-01-15 09:17:00.000 015     -7477.00 -11158.00 -57607.00  99999.00
2022-01-15 09:18:00.000 015     -7472.00 -11156.00 -57607.00  99999.00
2022-01-15 09:19:00.000 015     -7469.00 -11155.00 -57608.00  99999.00
2022-01-15 09:20:00.000 015     -7468.00 -11154.00 -57609.00  99999.00
2022-01-15 09:21:00.000 015     -7464.00 -11154.00 -57611.00  99999.00
2022-01-15 09:22:00.000 015     -7462.00 -11155.00 -57613.00  99999.00
2022-01-15 09:23:00.000 015     -7461.00 -11155.00 -57614.00  99999.00
2022-01-15 09:24:00.000 015     -7462.00 -11156.00 -57614.00  99999.00
2022-01-15 09:25:00.000 015     -7462.00 -11157.00 -57614.00  99999.00
2022-01-15 09:26:00.000 015     -7463.00 -11157.00 -57613.00  99999.00
2022-01-15 09:27:00.000 015     -7466.00 -11161.00 -57615.00  99999.00
2022-01-15 09:28:00.000 015     -7469.00 -11163.00 -57616.00  99999.00
2022-01-15 09:29:00.000 015     -7467.00 -11164.00 -57616.00  99999.00
2022-01-15 09:30:00.000 015     -7469.00 -11167.00 -57617.00  99999.00
2022-01-15 09:31:00.000 015     -7471.00 -11170.00 -57619.00  99999.00
2022-01-15 09:32:00.000 015     -7470.00 -11173.00 -57619.00  99999.00
2022-01-15 09:33:00.000 015     -7469.00 -11174.00 -57619.00  99999.00
2022-01-15 09:34:00.000 015     -7466.00 -11174.00 -57619.00  99999.00
2022-01-15 09:35:00.000 015     -7464.00 -11173.00 -57620.00  99999.00
2022-01-15 09:36:00.000 015     -7466.00 -11177.00 -57622.00  99999.00
2022-01-15 09:37:00.000 015     -7467.00 -11175.00 -57623.00  99999.00
2022-01-15 09:38:00.000 015     -7470.00 -11177.00 -57622.00  99999.00
2022-01-15 09:39:00.000 015     -7469.00 -11177.00 -57621.00  99999.00
2022-01-15 09:40:00.000 015     -7470.00 -11175.00 -57619.00  99999.00
2022-01-15 09:41:00.000 015     -7467.00 -11174.00 -57617.00  99999.00
2022-01-15 09:42:00.000 015     -7463.00 -11172.00 -57616.00  99999.00
2022-01-15 09:43:00.000 015     -7464.00 -11170.00 -57613.00  99999.00
2022-01-15 09:44:00.000 015     -7471.00 -11173.00 -57613.00  99999.00
2022-01-15 09:45:00.000 015     -7479.00 -11176.00 -57612.00  99999.00
2022-01-15 09:46:00.000 015     -7478.00 -11175.00 -57610.00  99999.00
2022-01-15 09:47:00.000 015     -7482.00 -11176.00 -57609.00  99999.00
2022-01-15 09:48:00.000 015     -7482.00 -11175.00 -57608.00  99999.00
2022-01-15 09:49:00.000 015     -7483.00 -11178.00 -57607.00  99999.00
2022-01-15 09:50:00.000 015     -7483.00 -11180.00 -57606.00  99999.00
2022-01-15 09:51:00.000 015     -7483.00 -11182.00 -57604.00  99999.00
2022-01-15 09:52:00.000 015     -7485.00 -11183.00 -57603.00  99999.00
2022-01-15 09:53:00.000 015     -7486.00 -11184.00 -57603.00  99999.00
2022-01-15 09:54:00.000 015     -7488.00 -11186.00 -57603.00  99999.00
2022-01-15 09:55:00.000 015     -7488.00 -11186.00 -57601.00  99999.00
2022-01-15 09:56:00.000 015     -7489.00 -11186.00 -57600.00  99999.00
2022-01-15 09:57:00.000 015     -7491.00 -11188.00 -57601.00  99999.00
2022-01-15 09:58:00.000 015     -7495.00 -11192.00 -57602.00  99999.00
2022-01-15 09:59:00.000 015     -7507.00 -11197.00 -57606.00  99999.00
2022-01-15 10:00:00.000 015     -7513.00 -11198.00 -57607.00  99999.00
2022-01-15 10:01:00.000 015     -7517.00 -11201.00 -57606.00  99999.00
2022-01-15 10:02:00.000 015     -7511.00 -11201.00 -57601.00  99999.00
2022-01-15 10:03:00.000 015     -7499.00 -11197.00 -57598.00  99999.00
2022-01-15 10:04:00.000 015     -7492.00 -11195.00 -57597.00  99999.00
2022-01-15 10:05:00.000 015     -7486.00 -11194.00 -57597.00  99999.00
2022-01-15 10:06:00.000 015     -7477.00 -11191.00 -57595.00  99999.00
2022-01-15 10:07:00.000 015     -7477.00 -11194.00 -57594.00  99999.00
2022-01-15 10:08:00.000 015     -7476.00 -11195.00 -57593.00  99999.00
2022-01-15 10:09:00.000 015     -7467.00 -11193.00 -57595.00  99999.00
2022-01-15 10:10:00.000 015     -7466.00 -11190.00 -57601.00  99999.00
2022-01-15 10:11:00.000 015     -7472.00 -11192.00 -57608.00  99999.00
2022-01-15 10:12:00.000 015     -7484.00 -11195.00 -57615.00  99999.00
2022-01-15 10:13:00.000 015     -7495.00 -11200.00 -57618.00  99999.00
2022-01-15 10:14:00.000 015     -7507.00 -11203.00 -57622.00  99999.00
2022-01-15 10:15:00.000 015     -7511.00 -11206.00 -57628.00  99999.00
2022-01-15 10:16:00.000 015     -7512.00 -11207.00 -57635.00  99999.00
2022-01-15 10:17:00.000 015     -7510.00 -11204.00 -57641.00  99999.00
2022-01-15 10:18:00.000 015     -7506.00 -11201.00 -57642.00  99999.00
2022-01-15 10:19:00.000 015     -7499.00 -11197.00 -57642.00  99999.00
2022-01-15 10:20:00.000 015     -7484.00 -11190.00 -57642.00  99999.00
2022-01-15 10:21:00.000 015     -7469.00 -11180.00 -57639.00  99999.00
2022-01-15 10:22:00.000 015     -7467.00 -11176.00 -57634.00  99999.00
2022-01-15 10:23:00.000 015     -7465.00 -11179.00 -57628.00  99999.00
2022-01-15 10:24:00.000 015     -7466.00 -11180.00 -57621.00  99999.00
2022-01-15 10:25:00.000 015     -7473.00 -11187.00 -57619.00  99999.00
2022-01-15 10:26:00.000 015     -7474.00 -11190.00 -57617.00  99999.00
2022-01-15 10:27:00.000 015     -7473.00 -11199.00 -57617.00  99999.00
2022-01-15 10:28:00.000 015     -7474.00 -11201.00 -57616.00  99999.00
2022-01-15 10:29:00.000 015     -7476.00 -11201.00 -57617.00  99999.00
2022-01-15 10:30:00.000 015     -7480.00 -11203.00 -57621.00  99999.00
2022-01-15 10:31:00.000 015     -7482.00 -11201.00 -57624.00  99999.00
2022-01-15 10:32:00.000 015     -7483.00 -11202.00 -57625.00  99999.00
2022-01-15 10:33:00.000 015     -7479.00 -11202.00 -57624.00  99999.00
2022-01-15 10:34:00.000 015     -7481.00 -11200.00 -57623.00  99999.00
2022-01-15 10:35:00.000 015     -7487.00 -11200.00 -57625.00  99999.00
2022-01-15 10:36:00.000 015     -7488.00 -11202.00 -57625.00  99999.00
2022-01-15 10:37:00.000 015     -7491.00 -11204.00 -57625.00  99999.00
2022-01-15 10:38:00.000 015     -7496.00 -11205.00 -57624.00  99999.00
2022-01-15 10:39:00.000 015     -7498.00 -11204.00 -57624.00  99999.00
2022-01-15 10:40:00.000 015     -7492.00 -11204.00 -57622.00  99999.00
2022-01-15 10:41:00.000 015     -7487.00 -11204.00 -57619.00  99999.00
2022-01-15 10:42:00.000 015     -7480.00 -11202.00 -57615.00  99999.00
2022-01-15 10:43:00.000 015     -7472.00 -11201.00 -57613.00  99999.00
2022-01-15 10:44:00.000 015     -7472.00 -11202.00 -57612.00  99999.00
2022-01-15 10:45:00.000 015     -7471.00 -11202.00 -57610.00  99999.00
